chrom	start	end	strand	type	score	motif	NH1	NH2	F73	F83	F89	F99	F137	F147	F153	F163	F329	F339	F345	F355	F393	F403	F409	F419	event	event_type	introns	location	distance_from_authentic	transcript
chrX	49218736	49218881	-	sj	2	22	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	canonical exon 22-23 splicing	canonical	22	NA	NA	NM_001256789.3
chrX	49218942	49219320	-	sj	6	22	6	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	canonical exon 21-22 splicing	canonical	21	NA	NA	NM_001256789.3
chrX	49219451	49219633	-	sj	10	22	10	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	canonical exon 20-21 splicing	canonical	20	NA	NA	NM_001256789.3
chrX	49219791	49220472	-	sj	2	24	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	canonical exon 19-20 splicing	canonical	19	NA	NA	NM_001256789.3
chrX	49220525	49221034	-	sj	1	22	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	canonical exon 18-19 splicing	canonical	18	NA	NA	NM_001256789.3
chrX	49221081	49222521	-	sj	1	22	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	canonical exon 17-18 splicing	canonical	17	NA	NA	NM_001256789.3
chrX	49222604	49222717	-	sj	1	22	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	canonical exon 16-17 splicing	canonical	16	NA	NA	NM_001256789.3
chrX	49222839	49222928	-	sj	3	22	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	canonical exon 15-16 splicing	canonical	15	NA	NA	NM_001256789.3
chrX	49223137	49224760	-	sj	8	22	8	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	canonical exon 14-15 splicing	canonical	14	NA	NA	NM_001256789.3
chrX	49223137	49225908	-	sj	3	2	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	exon 14 skipping	exon skipping	"13, 14"	NA	NA	NM_001256789.3
chrX	49224987	49225908	-	sj	3	22	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	canonical exon 13-14 splicing	canonical	13	NA	NA	NM_001256789.3
chrX	49226070	49226216	-	sj	5	22	5	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	canonical exon 12-13 splicing	canonical	12	NA	NA	NM_001256789.3
chrX	49226244	49226408	-	sj	4	22	4	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	canonical exon 11-12 splicing	canonical	11	NA	NA	NM_001256789.3
chrX	49226503	49226609	-	sj	7	22	7	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	canonical exon 10-11 splicing	canonical	10	NA	NA	NM_001256789.3
chrX	49226703	49226969	-	sj	6	22	6	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	canonical exon 9-10 splicing	canonical	9	NA	NA	NM_001256789.3
chrX	49228140	49228250	-	sj	2	22	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	canonical exon 7-8 splicing	canonical	7	NA	NA	NM_001256789.3
chrX	49228448	49230219	-	sj	2	22	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	canonical exon 6-7 splicing	canonical	6	NA	NA	NM_001256789.3
chrX	49230373	49230466	-	sj	4	22	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	canonical exon 5-6 splicing	canonical	5	NA	NA	NM_001256789.3
chrX	49230610	49230849	-	sj	5	22	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	canonical exon 4-5 splicing	canonical	4	NA	NA	NM_001256789.3
chrX	49231748	49232681	+	sj	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	unannotated intronic/exonic junction (opposite strand)	unannotated intron (opposite strand)	NA	intronic/exonic	NA	NM_001256789.3
chrX	49231748	49234563	+	sj	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	unannotated intergenic/exonic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/exonic	NA	NM_001256789.3
chrX	49234657	49235283	+	sj	4	1	4	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	49235683	49237090	+	sj	1	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	unannotated exonic junction	unannotated intron	NA	exonic	NA	NM_014008.5
chrX	49235687	49237085	+	sj	130	21	130	0	0	69	0	0	0	0	0	61	0	0	0	0	0	0	0	0	canonical exon 1-2 splicing	canonical	1	NA	NA	NM_014008.5
chrX	49236290	49280627	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	NA
chrX	49237264	49241010	+	sj	4	1	4	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	cryptic intron 2 acceptor @ -1006	cryptic acceptor	2	intron 2	-1006	NM_014008.5
chrX	49237264	49242015	+	sj	154	21	154	0	0	104	0	0	0	0	0	50	0	0	0	0	0	0	0	0	canonical exon 2-3 splicing	canonical	2	NA	NA	NM_014008.5
chrX	49241109	49242015	+	sj	16	1	16	0	0	5	0	0	0	0	0	11	0	0	0	0	0	0	0	0	cryptic intron 2 donor @ +3846	cryptic donor	2	intron 2	3846	NM_014008.5
chrX	49242149	49242885	+	sj	72	21	72	0	0	35	0	0	0	0	0	37	0	0	0	0	0	0	0	0	canonical exon 3-4 splicing	canonical	3	NA	NA	NM_014008.5
chrX	49242726	49242885	+	sj	5	1	5	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	cryptic intron 3 donor @ +578	cryptic donor	3	intron 3	578	NM_014008.5
chrX	49242993	49243117	+	sj	126	21	126	0	0	62	0	0	0	0	0	64	0	0	0	0	0	0	0	0	canonical exon 4-5 splicing	canonical	4	NA	NA	NM_014008.5
chrX	49243182	49243283	+	sj	15	1	15	0	0	8	0	0	0	0	0	7	0	0	0	0	0	0	0	0	cryptic exon 5 donor @ -3	cryptic donor	5	exon 5	-3	NM_014008.5
chrX	49243185	49243283	+	sj	131	21	131	0	0	68	0	0	0	0	0	63	0	0	0	0	0	0	0	0	canonical exon 5-6 splicing	canonical	5	NA	NA	NM_014008.5
chrX	49243463	49246730	+	sj	79	21	79	0	0	37	0	0	0	0	0	42	0	0	0	0	0	0	0	0	canonical exon 6-7 splicing	canonical	6	NA	NA	NM_014008.5
chrX	49244704	49246730	+	sj	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	cryptic intron 6 donor @ +1242	cryptic donor	6	intron 6	1242	NM_014008.5
chrX	49246926	49247495	+	sj	57	21	57	0	0	33	0	0	0	0	0	24	0	0	0	0	0	0	0	0	canonical exon 7-8 splicing	canonical	7	NA	NA	NM_014008.5
chrX	49247559	49247648	+	sj	73	21	73	0	0	38	0	0	0	0	0	35	0	0	0	0	0	0	0	0	canonical exon 8-9 splicing	canonical	8	NA	NA	NM_014008.5
chrX	49247769	49248190	+	sj	97	21	97	0	0	42	0	0	0	0	0	55	0	0	0	0	0	0	0	0	canonical exon 9-10 splicing	canonical	9	NA	NA	NM_014008.5
chrX	49248311	49248406	+	sj	78	21	78	0	0	49	0	0	0	0	0	29	0	0	0	0	0	0	0	0	canonical exon 10-11 splicing	canonical	10	NA	NA	NM_014008.5
chrX	49248524	49248632	+	sj	163	21	163	0	0	73	0	0	0	0	0	90	0	0	0	0	0	0	0	0	canonical exon 11-12 splicing	canonical	11	NA	NA	NM_014008.5
chrX	49248735	49248816	+	sj	111	21	111	0	0	64	0	0	0	0	0	47	0	0	0	0	0	0	0	0	canonical exon 12-13 splicing	canonical	12	NA	NA	NM_014008.5
chrX	49248925	49249166	+	sj	125	21	125	0	0	68	0	0	0	0	0	57	0	0	0	0	0	0	0	0	canonical exon 13-14 splicing	canonical	13	NA	NA	NM_014008.5
chrX	49249263	49249508	+	sj	139	21	139	0	0	73	0	0	0	0	0	66	0	0	0	0	0	0	0	0	canonical exon 14-15 splicing	canonical	14	NA	NA	NM_014008.5
chrX	49249569	49249650	+	sj	130	21	130	0	0	74	0	0	0	0	0	56	0	0	0	0	0	0	0	0	canonical exon 15-16 splicing	canonical	15	NA	NA	NM_014008.5
chrX	49249726	49250147	+	sj	70	21	70	0	0	50	0	0	0	0	0	20	0	0	0	0	0	0	0	0	canonical exon 16-17 splicing	canonical	16	NA	NA	NM_014008.5
chrX	49251484	49251663	-	sj	78	22	78	0	0	0	0	43	0	35	0	0	0	0	0	0	0	0	0	0	canonical exon 11-12 splicing	canonical	11	NA	NA	NM_014009.4
chrX	49251766	49253125	-	sj	69	22	69	0	0	0	0	34	0	35	0	0	0	0	0	0	0	0	0	0	canonical exon 10-11 splicing	canonical	10	NA	NA	NM_014009.4
chrX	49253203	49253916	-	sj	76	22	76	0	0	0	0	50	0	26	0	0	0	0	0	0	0	0	0	0	canonical exon 9-10 splicing	canonical	9	NA	NA	NM_014009.4
chrX	49254068	49255428	-	sj	60	22	60	0	0	0	0	20	0	40	0	0	0	0	0	0	0	0	0	0	canonical exon 8-9 splicing	canonical	8	NA	NA	NM_014009.4
chrX	49254068	49255714	-	sj	6	22	6	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	exon 8 skipping	exon skipping	"7, 8"	NA	NA	NM_014009.4
chrX	49255510	49255714	-	sj	44	22	44	0	0	0	0	12	0	32	0	0	0	0	0	0	0	0	0	0	canonical exon 7-8 splicing	canonical	7	NA	NA	NM_014009.4
chrX	49255803	49256750	-	sj	50	22	50	0	0	0	0	27	0	22	1	0	0	0	0	0	0	0	0	0	canonical exon 6-7 splicing	canonical	6	NA	NA	NM_014009.4
chrX	49256856	49256924	-	sj	38	22	38	0	0	0	0	18	0	20	0	0	0	0	0	0	0	0	0	0	canonical exon 5-6 splicing	canonical	5	NA	NA	NM_014009.4
chrX	49257013	49257426	-	sj	44	22	40	4	0	0	0	19	0	23	0	0	0	0	0	1	0	1	0	0	canonical exon 4-5 splicing	canonical	4	NA	NA	NM_014009.4
chrX	49257034	49257426	-	sj	2	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	cryptic intron 4 acceptor @ -22	cryptic acceptor	4	intron 4	-22	NM_014009.4
chrX	49257524	49257663	-	sj	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	cryptic exon 4 acceptor @ +42	cryptic acceptor	3	exon 4	42	NM_014009.4
chrX	49257524	49258295	-	sj	1	22	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	exon 3 skipping/cryptic exon 4 acceptor @ +42	"exon skipping, cryptic acceptor"	"2, 3"	exon 4	42	NM_014009.4
chrX	49257566	49257663	-	sj	33	22	33	0	0	1	0	16	0	15	0	1	0	0	0	0	0	0	0	0	canonical exon 3-4 splicing	canonical	3	NA	NA	NM_014009.4
chrX	49257566	49258295	-	sj	13	22	13	0	1	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	alternate exon 3 skipping (NM_001114377.2 exon 2-3)	alternate exon skipping	"2, 3"	NA	NA	NM_014009.4
chrX	49257769	49258295	-	sj	37	22	37	0	0	0	0	22	0	15	0	0	0	0	0	0	0	0	0	0	canonical exon 2-3 splicing	canonical	2	NA	NA	NM_014009.4
chrX	49258528	49264530	-	sj	2	2	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	cryptic intron 1 donor @ +131	cryptic donor	1	intron 1	131	NM_014009.4
chrX	49258528	49264660	-	sj	50	22	50	0	0	0	0	16	0	34	0	0	0	0	0	0	0	0	0	0	canonical exon 1-2 splicing	canonical	1	NA	NA	NM_014009.4
chrX	49258528	49265929	-	sj	1	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	cryptic intergenic donor @ -1269	cryptic donor	NA	intergenic	-1269	NM_014009.4
chrX	49258528	49269520	-	sj	1	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	cryptic intergenic donor @ -4860	cryptic donor	NA	intergenic	-4860	NM_014009.4
chrX	49270874	49281405	+	sj	57	21	57	0	0	40	0	0	0	0	0	17	0	0	0	0	0	0	0	0	canonical exon 1-2 splicing	canonical	1	NA	NA	NM_033215.5
chrX	49280810	49650793	+	sj	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction	unannotated intron	NA	intergenic/intronic	NA	NM_033215.5
chrX	49280810	49668726	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unannotated intergenic/intronic junction	unannotated intron	NA	intergenic/intronic	NA	NM_033215.5
chrX	49281462	49281980	+	sj	71	21	71	0	0	42	0	0	0	0	0	29	0	0	0	0	0	0	0	0	canonical exon 2-3 splicing	canonical	2	NA	NA	NM_033215.5
chrX	49281462	49281983	+	sj	43	21	43	0	0	22	0	0	0	0	0	21	0	0	0	0	0	0	0	0	alternate exon 3 acceptor @ +3 (NM_001184745.2 exon 2-3)	alternate acceptor	2	exon 3	3	NM_033215.5
chrX	49282064	49285833	+	sj	22	21	22	0	0	12	0	0	0	0	0	10	0	0	0	0	0	0	0	0	canonical exon 3-4 splicing	canonical	3	NA	NA	NM_033215.5
chrX	49282064	49299275	+	sj	5	1	5	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	cryptic intergenic acceptor @ +13442	cryptic acceptor	NA	intergenic	13442	NM_033215.5
chrX	49286078	49299275	+	sj	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	unannotated intergenic/exonic junction	unannotated intron	NA	intergenic/exonic	NA	NM_033215.5
chrX	49292134	49292412	+	sj	3	3	3	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	49296164	49299275	+	sj	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	49299436	49301330	+	sj	2	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	49299436	49301350	+	sj	16	21	16	0	0	10	0	0	0	0	0	6	0	0	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	49304941	49305403	+	sj	10	21	10	0	0	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	canonical exon 2-3 splicing	canonical	2	NA	NA	NM_001098413.4
chrX	49305525	49313699	+	sj	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cryptic intron 3 acceptor @ -3464	cryptic acceptor	3	intron 3	-3464	NM_001098413.4
chrX	495009	1356694	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_002183.4
chrX	49620289	49857795	-	sj	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	49621008	49814911	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	49621165	50032824	+	sj	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_001127898.4
chrX	49814193	49857795	-	sj	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	unknown
chrX	49814623	49967275	-	sj	6	2	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_001127898.4
chrX	49814623	50020136	-	sj	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_001127898.4
chrX	49814884	50020397	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_001127898.4
chrX	49815344	49968696	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_001127898.4
chrX	49815344	50065040	-	sj	1	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_001127898.4
chrX	49922793	49923406	+	sj	18	21	18	0	0	6	0	0	0	0	0	12	0	0	0	0	0	0	0	0	canonical exon 1-2 splicing	canonical	1	NA	NA	NM_001127898.4
chrX	49923483	49925170	+	sj	10	21	10	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	canonical exon 2-3 splicing	canonical	2	NA	NA	NM_001127898.4
chrX	49923742	49925170	+	sj	9	21	9	0	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	alternate intron 2 donor @ +260 (NM_001127899.4 exon 2-3)	alternate donor	2	intron 2	260	NM_001127898.4
chrX	49925315	50042315	+	sj	20	21	20	0	0	8	0	0	0	0	0	12	0	0	0	0	0	0	0	0	canonical exon 3-4 splicing	canonical	3	NA	NA	NM_001127898.4
chrX	49939142	50175548	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unannotated intergenic/intronic junction	unannotated intron	NA	intergenic/intronic	NA	NM_001127898.4
chrX	49942695	50296418	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	NA
chrX	49943064	49967275	-	sj	6	2	0	6	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	unannotated intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intronic	NA	NM_001127898.4
chrX	49943064	50020136	-	sj	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	unannotated intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intronic	NA	NM_001127898.4
chrX	49943322	50020397	+	sj	4	1	0	4	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	unannotated intronic junction	unannotated intron	NA	intronic	NA	NM_001127898.4
chrX	49943350	50020425	+	sj	3	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	unannotated intronic junction	unannotated intron	NA	intronic	NA	NM_001127898.4
chrX	49943355	50175172	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_001127898.4
chrX	49943507	50032824	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	unannotated intronic junction	unannotated intron	NA	intronic	NA	NM_001127898.4
chrX	49943830	50297556	+	sj	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	NA
chrX	49944464	50021534	+	sj	3	1	0	3	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	unannotated intronic junction	unannotated intron	NA	intronic	NA	NM_001127898.4
chrX	49944464	50298190	+	sj	2	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	unannotated intergenic junction	unannotated intron	NA	intergenic	NA	NA
chrX	49944464	50490680	+	sj	2	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	unannotated intergenic/intronic junction	unannotated intron	NA	intergenic/intronic	NA	NM_001127898.4
chrX	49968911	50065254	-	sj	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intronic	NA	NM_001127898.4
chrX	50020765	50033006	+	sj	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	unannotated intronic junction	unannotated intron	NA	intronic	NA	NM_001127898.4
chrX	50032673	50175172	-	sj	2	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_001127898.4
chrX	50042463	50069878	+	sj	9	21	9	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	canonical exon 4-5 splicing	canonical	4	NA	NA	NM_001127898.4
chrX	50042475	50069878	+	sj	6	1	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cryptic intron 4 donor @ +13	cryptic donor	4	intron 4	13	NM_001127898.4
chrX	50054634	50054812	+	sj	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intronic junction	unannotated intron	NA	intronic	NA	NM_001127898.4
chrX	50054634	50054873	+	sj	4	1	4	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	unannotated intronic junction	unannotated intron	NA	intronic	NA	NM_001127898.4
chrX	50054951	50055322	+	sj	2	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unannotated intronic junction	unannotated intron	NA	intronic	NA	NM_001127898.4
chrX	50070031	50072488	+	sj	22	21	22	0	0	10	0	0	0	0	0	12	0	0	0	0	0	0	0	0	canonical exon 5-6 splicing	canonical	5	NA	NA	NM_001127898.4
chrX	50072589	50075794	+	sj	15	21	15	0	0	10	0	0	0	0	0	5	0	0	0	0	0	0	0	0	canonical exon 6-7 splicing	canonical	6	NA	NA	NM_001127898.4
chrX	50075983	50080593	+	sj	4	21	4	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	canonical exon 7-8 splicing	canonical	7	NA	NA	NM_001127898.4
chrX	50080717	50081640	+	sj	5	21	5	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	canonical exon 8-9 splicing	canonical	8	NA	NA	NM_001127898.4
chrX	50081848	50085979	+	sj	6	21	6	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	canonical exon 9-10 splicing	canonical	9	NA	NA	NM_001127898.4
chrX	50086061	50086327	+	sj	17	21	17	0	0	11	0	0	0	0	0	6	0	0	0	0	0	0	0	0	canonical exon 10-11 splicing	canonical	10	NA	NA	NM_001127898.4
chrX	50086871	50088697	+	sj	5	21	5	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	canonical exon 11-12 splicing	canonical	11	NA	NA	NM_001127898.4
chrX	50090515	50090669	+	sj	29	21	29	0	0	10	0	0	0	0	0	19	0	0	0	0	0	0	0	0	canonical exon 13-14 splicing	canonical	13	NA	NA	NM_001127898.4
chrX	50090887	50092128	+	sj	8	21	8	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	canonical exon 14-15 splicing	canonical	14	NA	NA	NM_001127898.4
chrX	50175980	50323351	+	sj	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_033031.3
chrX	50175980	50740116	+	sj	2	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_020717.5
chrX	50222272	51019060	+	sj	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	unannotated intergenic/intronic junction	unannotated intron	NA	intergenic/intronic	NA	NM_033031.3
chrX	50284617	50285126	+	sj	2	21	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	canonical exon 2-3 splicing	canonical	2	NA	NA	NM_033031.3
chrX	50288888	50294862	+	sj	2	21	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	canonical exon 4-5 splicing	canonical	4	NA	NA	NM_033031.3
chrX	50294994	50308504	+	sj	2	21	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	canonical exon 5-6 splicing	canonical	5	NA	NA	NM_033031.3
chrX	50297077	51111741	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unannotated intergenic/intronic junction	unannotated intron	NA	intergenic/intronic	NA	NM_033031.3
chrX	50297077	51227448	+	sj	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	unannotated intergenic/intronic junction	unannotated intron	NA	intergenic/intronic	NA	NM_033031.3
chrX	50304485	50322403	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	unannotated intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intronic	NA	NM_033031.3
chrX	50304533	51116743	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_033031.3
chrX	50304533	51267031	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_033031.3
chrX	50304533	51289784	-	sj	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	unannotated intergenic/intronic junction (opposite strand)	unannotated intron (opposite strand)	NA	intergenic/intronic	NA	NM_033031.3
chrX	50312633	50342201	+	sj	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	exon 8 skipping	exon skipping	"7, 8"	NA	NA	NM_033031.3
chrX	50346808	50347625	+	sj	3	21	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	canonical exon 10-11 splicing	canonical	10	NA	NA	NM_033031.3
chrX	50347776	50351240	+	sj	1	21	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	canonical exon 11-12 splicing	canonical	11	NA	NA	NM_033031.3
chrX	50351372	50351606	+	sj	2	21	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	canonical exon 12-13 splicing	canonical	12	NA	NA	NM_033031.3
chrX	50369020	50370425	-	sj	15	22	15	0	0	0	0	3	0	12	0	0	0	0	0	0	0	0	0	0	canonical exon 27-28 splicing	canonical	27	NA	NA	NM_001013742.4
chrX	50370550	50371723	-	sj	12	22	12	0	0	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	canonical exon 26-27 splicing	canonical	26	NA	NA	NM_001013742.4
chrX	50371835	50374970	-	sj	2	22	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	canonical exon 25-26 splicing	canonical	25	NA	NA	NM_001013742.4
chrX	50375058	50376023	-	sj	5	22	5	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	canonical exon 24-25 splicing	canonical	24	NA	NA	NM_001013742.4
chrX	50376166	50376757	-	sj	11	22	11	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	canonical exon 23-24 splicing	canonical	23	NA	NA	NM_001013742.4
chrX	50376919	50378097	-	sj	11	22	11	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	canonical exon 22-23 splicing	canonical	22	NA	NA	NM_001013742.4
